Milliseconds;Rssi;Signal_X;Signal_Y;Signal_Z;Position_X;Position_Y;Position_Z
40050;-55;35,8;-2,8;1,8;38,1;0,0;1,5
40050;-96;21,4;-2,9;4;38,1;0,0;1,5
40050;-90;25,1;-4,3;4;38,1;0,0;1,5
40050;-65;40,3;-4,4;4;38,1;0,0;1,5
40100;-99;35,5;-17,3;1,8;38,1;0,0;1,5
40100;-97;39,7;-15,8;1,8;38,1;0,0;1,5
40100;-89;40,1;-11,3;1,7;38,1;0,0;1,5
40100;-97;21,2;-4,3;1,8;38,1;0,0;1,5
40100;-72;33,5;-4,4;5,1;38,1;0,0;1,5
40100;-63;40;-2,8;5,1;38,1;0,0;1,5
40100;-96;25,2;-8,1;5,1;38,1;0,0;1,5
40150;-96;32,5;-16,5;1,7;38,1;0,0;1,5
40150;-98;27,5;-15,8;5,1;38,1;0,0;1,5
40150;-98;25,2;-12;5,2;38,1;0,0;1,5
40150;-96;27,7;-13,2;-0,4;38,1;0,0;1,5
40150;-93;25,1;-4,3;4;38,1;0,0;1,5
40200;-98;32,5;-16,5;1,7;38,1;0,0;1,5
40200;-99;35,5;-17,3;1,8;38,1;0,0;1,5
40200;-97;33,5;-15,8;5,1;38,1;0,0;1,5
40200;-98;39,8;-17,4;5,1;38,1;0,0;1,5
40200;-96;27,5;-11,3;1,7;38,1;0,0;1,5
40250;-98;28,2;-16,4;1,7;38,1;0,0;1,5
40250;-96;33,5;-15,8;5,1;38,1;0,0;1,5
40250;-99;25,2;-12;5,2;38,1;0,0;1,5
40250;-61;39,9;-4,3;1,8;38,1;0,0;1,5
40250;-98;21,4;-2,9;4;38,1;0,0;1,5
40250;-67;40,3;-4,4;4;38,1;0,0;1,5
40250;-93;27,5;-8,9;1,7;38,1;0,0;1,5
40250;-90;26,7;-5,6;-0,4;38,1;0,0;1,5
40250;-90;50;-3,8;1,7;38,1;0,0;1,5
40300;-97;28,2;-16,4;1,7;38,1;0,0;1,5
40300;-97;39,7;-15,8;1,8;38,1;0,0;1,5
40300;-96;35,9;-15,9;4;38,1;0,0;1,5
40300;-99;39,8;-17,4;5,1;38,1;0,0;1,5
40300;-89;32,8;-11,3;1,7;38,1;0,0;1,5
40300;-97;25,2;-12;5,2;38,1;0,0;1,5
40300;-82;28,8;-3,7;1,7;38,1;0,0;1,5
40350;-96;32,5;-16,5;1,7;38,1;0,0;1,5
40350;-98;33,5;-15,8;5,1;38,1;0,0;1,5
40350;-90;32,8;-11,3;1,7;38,1;0,0;1,5
40350;-90;41,8;-11,8;4,1;38,1;0,0;1,5
40350;-97;21,2;-4,3;1,8;38,1;0,0;1,5
40350;-56;35,8;-2,8;1,8;38,1;0,0;1,5
40350;-59;39,8;-2,9;4;38,1;0,0;1,5
40350;-82;41,9;-8,4;4,1;38,1;0,0;1,5
40350;-70;40,9;-5,6;-0,4;38,1;0,0;1,5
40400;-98;35,5;-17,3;1,8;38,1;0,0;1,5
40400;-94;39,7;-15,8;1,8;38,1;0,0;1,5
40400;-93;27,5;-11,3;1,7;38,1;0,0;1,5
40400;-85;40,1;-11,3;1,7;38,1;0,0;1,5
40400;-90;41,8;-11,8;4,1;38,1;0,0;1,5
40400;-96;27,7;-13,2;-0,4;38,1;0,0;1,5
40400;-97;21,2;-4,3;1,8;38,1;0,0;1,5
40400;-64;39,9;-4,3;1,8;38,1;0,0;1,5
40400;-64;36;-4,3;4;38,1;0,0;1,5
40450;-97;27,5;-11,3;1,7;38,1;0,0;1,5
40450;-85;40,1;-11,3;1,7;38,1;0,0;1,5
40450;-91;40,9;-13,2;-0,4;38,1;0,0;1,5
40450;-61;39,8;-2,9;4;38,1;0,0;1,5
40450;-99;21,3;-2,8;5,1;38,1;0,0;1,5
40500;-97;40,1;-16;3,9;38,1;0,0;1,5
40500;-97;39,7;-17,3;3,9;38,1;0,0;1,5
40500;-95;35,9;-15,9;4;38,1;0,0;1,5
40500;-98;39,8;-17,4;5,1;38,1;0,0;1,5
40500;-97;25,2;-12;5,2;38,1;0,0;1,5
40500;-93;32,7;-12;5,1;38,1;0,0;1,5
40500;-88;41,8;-11,8;4,1;38,1;0,0;1,5
40500;-91;25,5;-2,8;1,8;38,1;0,0;1,5
40500;-57;35,8;-2,8;1,8;38,1;0,0;1,5
40550;-97;35,5;-17,3;1,8;38,1;0,0;1,5
40550;-98;39,7;-17,3;3,9;38,1;0,0;1,5
40550;-99;19,8;-4,3;4;38,1;0,0;1,5
40550;-88;27,6;-4,4;5,1;38,1;0,0;1,5
40550;-98;21,2;-8,8;1,7;38,1;0,0;1,5
40550;-80;40,1;-8,9;1,7;38,1;0,0;1,5
40550;-89;26,7;-5,6;-0,4;38,1;0,0;1,5
40550;-88;50;-3,8;1,7;38,1;0,0;1,5
40600;-86;40,1;-11,3;1,7;38,1;0,0;1,5
40600;-99;25,2;-12;5,2;38,1;0,0;1,5
40600;-88;35,9;-12;5,1;38,1;0,0;1,5
40600;-97;21,2;-4,3;1,8;38,1;0,0;1,5
40600;-91;25,5;-2,8;1,8;38,1;0,0;1,5
40650;-96;39,7;-15,8;1,8;38,1;0,0;1,5
40650;-95;27,5;-11,3;1,7;38,1;0,0;1,5
40650;-89;32,8;-11,3;1,7;38,1;0,0;1,5
40650;-90;35,9;-12;5,1;38,1;0,0;1,5
40650;-96;21,3;-2,8;5,1;38,1;0,0;1,5
40650;-87;27,6;-4,4;5,1;38,1;0,0;1,5
40700;-97;40,1;-16;3,9;38,1;0,0;1,5
40700;-98;39,7;-17,3;3,9;38,1;0,0;1,5
40700;-95;27,5;-11,3;1,7;38,1;0,0;1,5
40700;-90;32,8;-11,3;1,7;38,1;0,0;1,5
40700;-90;41,8;-11,8;4,1;38,1;0,0;1,5
40700;-82;28,8;-3,7;1,7;38,1;0,0;1,5
40700;-61;39,9;-4,3;1,8;38,1;0,0;1,5
40700;-92;25,1;-4,3;4;38,1;0,0;1,5
40700;-63;40,3;-4,4;4;38,1;0,0;1,5
40750;-97;32,5;-16,5;1,7;38,1;0,0;1,5
40750;-97;40,1;-16;3,9;38,1;0,0;1,5
40750;-98;35,9;-15,9;4;38,1;0,0;1,5
40750;-99;27,5;-15,8;5,1;38,1;0,0;1,5
40750;-95;33,5;-15,8;5,1;38,1;0,0;1,5
40750;-98;21,2;-4,3;1,8;38,1;0,0;1,5
40750;-90;25,5;-2,8;1,8;38,1;0,0;1,5
40750;-96;25,2;-8,1;5,1;38,1;0,0;1,5
40800;-99;28,2;-16,4;1,7;38,1;0,0;1,5
40800;-95;33,5;-15,8;5,1;38,1;0,0;1,5
40800;-91;41,8;-11,8;4,1;38,1;0,0;1,5
40800;-66;40,3;-4,4;4;38,1;0,0;1,5
40800;-60;39,8;-2,9;4;38,1;0,0;1,5
40800;-65;36;-4,3;4;38,1;0,0;1,5
40800;-83;32,8;-8,2;5,1;38,1;0,0;1,5
40850;-96;39,7;-15,8;1,8;38,1;0,0;1,5
40850;-97;39,7;-17,3;3,9;38,1;0,0;1,5
40850;-56;35,8;-2,8;1,8;38,1;0,0;1,5
40850;-60;39,8;-2,9;4;38,1;0,0;1,5
40850;-82;32,8;-8,9;1,7;38,1;0,0;1,5
40850;-89;26,7;-5,6;-0,4;38,1;0,0;1,5
40850;-89;34,6;12;1,7;38,1;0,0;1,5
40850;-83;44;9,4;1,7;38,1;0,0;1,5
40900;-98;32,5;-16,5;1,7;38,1;0,0;1,5
40900;-95;40,1;-16;3,9;38,1;0,0;1,5
40900;-96;39,7;-17,3;3,9;38,1;0,0;1,5
40900;-99;39,8;-17,4;5,1;38,1;0,0;1,5
40900;-91;35,9;-12;5,1;38,1;0,0;1,5
40950;-95;40,1;-16;3,9;38,1;0,0;1,5
40950;-97;39,7;-17,3;3,9;38,1;0,0;1,5
40950;-92;32,7;-12;5,1;38,1;0,0;1,5
40950;-90;41,8;-11,8;4,1;38,1;0,0;1,5
40950;-69;33;-3,7;1,7;38,1;0,0;1,5
40950;-63;40;-2,8;5,1;38,1;0,0;1,5
40950;-96;25,2;-8,1;5,1;38,1;0,0;1,5
40950;-81;41,9;-8,4;4,1;38,1;0,0;1,5
40950;-89;26,7;-5,6;-0,4;38,1;0,0;1,5
41000;-98;28,2;-16,4;1,7;38,1;0,0;1,5
41000;-96;39,7;-15,8;1,8;38,1;0,0;1,5
41000;-98;40,1;-16;3,9;38,1;0,0;1,5
41000;-97;39,7;-17,3;3,9;38,1;0,0;1,5
41000;-87;32,8;-11,3;1,7;38,1;0,0;1,5
41000;-98;25,2;-12;5,2;38,1;0,0;1,5
41000;-91;40,9;-13,2;-0,4;38,1;0,0;1,5
41050;-98;39,7;-17,3;3,9;38,1;0,0;1,5
41050;-95;27,5;-11,3;1,7;38,1;0,0;1,5
41050;-89;32,8;-11,3;1,7;38,1;0,0;1,5
41050;-90;32,7;-12;5,1;38,1;0,0;1,5
41050;-89;41,8;-11,8;4,1;38,1;0,0;1,5
41050;-98;27,7;-13,2;-0,4;38,1;0,0;1,5
41050;-83;28,8;-3,7;1,7;38,1;0,0;1,5
41100;-97;35,5;-17,3;1,8;38,1;0,0;1,5
41100;-97;39,8;-17,4;5,1;38,1;0,0;1,5
41100;-90;25,5;-2,8;1,8;38,1;0,0;1,5
41100;-60;39,9;-4,3;1,8;38,1;0,0;1,5
41100;-99;19,8;-4,3;4;38,1;0,0;1,5
41100;-98;21,3;-2,8;5,1;38,1;0,0;1,5
41150;-97;35,9;-15,9;4;38,1;0,0;1,5
41150;-97;39,8;-17,4;5,1;38,1;0,0;1,5
41150;-82;28,8;-3,7;1,7;38,1;0,0;1,5
41150;-68;33;-3,7;1,7;38,1;0,0;1,5
41150;-56;35,8;-2,8;1,8;38,1;0,0;1,5
41150;-86;27,6;-4,4;5,1;38,1;0,0;1,5
41150;-85;32,8;-8,9;1,7;38,1;0,0;1,5
41150;-80;40,1;-8,9;1,7;38,1;0,0;1,5
41200;-96;32,5;-16,5;1,7;38,1;0,0;1,5
41200;-96;39,7;-17,3;3,9;38,1;0,0;1,5
41200;-95;35,9;-15,9;4;38,1;0,0;1,5
41200;-99;39,8;-17,4;5,1;38,1;0,0;1,5
41200;-89;35,9;-12;5,1;38,1;0,0;1,5
41200;-67;33;-3,7;1,7;38,1;0,0;1,5
41200;-61;39,9;-4,3;1,8;38,1;0,0;1,5
41250;-97;35,5;-17,3;1,8;38,1;0,1;1,5
41250;-98;33,5;-15,8;5,1;38,1;0,1;1,5
41250;-95;27,5;-11,3;1,7;38,1;0,1;1,5
41250;-86;40,1;-11,3;1,7;38,1;0,1;1,5
41250;-98;25,2;-12;5,2;38,1;0,1;1,5
41300;-96;35,5;-17,3;1,8;38,1;0,1;1,5
41300;-98;25,2;-12;5,2;38,1;0,1;1,5
41300;-80;28,8;-3,7;1,7;38,1;0,1;1,5
41300;-92;25,1;-4,3;4;38,1;0,1;1,5
41300;-85;32,8;-8,9;1,7;38,1;0,1;1,5
41350;-91;41,8;-11,8;4,1;38,1;0,2;1,5
41350;-92;40,9;-13,2;-0,4;38,1;0,2;1,5
41350;-62;39,9;-4,3;1,8;38,1;0,2;1,5
41350;-99;19,8;-4,3;4;38,1;0,2;1,5
41350;-66;36;-4,3;4;38,1;0,2;1,5
41350;-97;21,3;-2,8;5,1;38,1;0,2;1,5
41350;-84;32,8;-8,9;1,7;38,1;0,2;1,5
41350;-80;35,9;-8,4;5,1;38,1;0,2;1,5
41400;-97;32,5;-16,5;1,7;38,1;0,2;1,5
41400;-95;39,7;-15,8;1,8;38,1;0,2;1,5
41400;-96;40,1;-16;3,9;38,1;0,2;1,5
41400;-98;39,7;-17,3;3,9;38,1;0,2;1,5
41400;-96;35,9;-15,9;4;38,1;0,2;1,5
41400;-89;32,8;-11,3;1,7;38,1;0,2;1,5
41400;-92;32,7;-12;5,1;38,1;0,2;1,5
41400;-91;41,8;-11,8;4,1;38,1;0,2;1,5
41450;-96;33,5;-15,8;5,1;38,1;0,3;1,5
41450;-90;32,8;-11,3;1,7;38,1;0,3;1,5
41450;-87;40,1;-11,3;1,7;38,1;0,3;1,5
41450;-99;25,2;-12;5,2;38,1;0,3;1,5
41450;-97;27,7;-13,2;-0,4;38,1;0,3;1,5
41450;-84;28,8;-3,7;1,7;38,1;0,3;1,5
41450;-92;25,1;-4,3;4;38,1;0,3;1,5
41450;-65;40,3;-4,4;4;38,1;0,3;1,5
41450;-89;27,6;-4,4;5,1;38,1;0,3;1,5
41500;-98;35,5;-17,3;1,8;38,1;0,3;1,5
41500;-98;35,9;-15,9;4;38,1;0,3;1,5
41500;-98;27,5;-15,8;5,1;38,1;0,3;1,5
41500;-87;40,1;-11,3;1,7;38,1;0,3;1,5
41500;-99;25,2;-12;5,2;38,1;0,3;1,5
41500;-92;32,7;-12;5,1;38,1;0,3;1,5
41500;-90;35,9;-12;5,1;38,1;0,3;1,5
41550;-96;27,5;-11,3;1,7;38,1;0,4;1,5
41550;-59;35,8;-2,8;1,8;38,1;0,4;1,5
41550;-92;25,1;-4,3;4;38,1;0,4;1,5
41550;-67;36;-4,3;4;38,1;0,4;1,5
41550;-92;27,5;-8,9;1,7;38,1;0,4;1,5
41550;-78;40,1;-8,9;1,7;38,1;0,4;1,5
41600;-94;27,5;-11,3;1,7;38,1;0,4;1,5
41600;-99;25,2;-12;5,2;38,1;0,4;1,5
41600;-70;33;-3,7;1,7;38,1;0,4;1,5
41600;-59;39,8;-2,9;4;38,1;0,4;1,5
41600;-75;33,5;-4,4;5,1;38,1;0,4;1,5
41600;-80;35,9;-8,4;5,1;38,1;0,4;1,5
41650;-98;32,5;-16,5;1,7;38,1;0,5;1,5
41650;-98;35,9;-15,9;4;38,1;0,5;1,5
41650;-93;32,7;-12;5,1;38,1;0,5;1,5
41650;-99;21,4;-2,9;4;38,1;0,5;1,5
41650;-67;36;-4,3;4;38,1;0,5;1,5
41650;-63;40;-2,8;5,1;38,1;0,5;1,5
41700;-89;40,1;-11,3;1,7;38,1;0,5;1,5
41700;-99;25,2;-12;5,2;38,1;0,5;1,5
41700;-97;19,8;-4,3;4;38,1;0,5;1,5
41700;-66;36;-4,3;4;38,1;0,5;1,5
41700;-72;33,5;-4,4;5,1;38,1;0,5;1,5
41700;-82;40,1;-8,9;1,7;38,1;0,5;1,5
41700;-95;25,2;-8,1;5,1;38,1;0,5;1,5
41700;-84;41,9;-8,4;4,1;38,1;0,5;1,5
41700;-89;50;-3,8;1,7;38,1;0,5;1,5
41750;-99;28,2;-16,4;1,7;38,1;0,6;1,5
41750;-98;32,5;-16,5;1,7;38,1;0,6;1,5
41750;-92;41,8;-11,8;4,1;38,1;0,6;1,5
41750;-92;40,9;-13,2;-0,4;38,1;0,6;1,5
41750;-90;25,5;-2,8;1,8;38,1;0,6;1,5
41750;-58;35,8;-2,8;1,8;38,1;0,6;1,5
41800;-99;28,2;-16,4;1,7;38,1;0,6;1,5
41800;-98;39,8;-17,4;5,1;38,1;0,6;1,5
41800;-99;19,8;-4,3;4;38,1;0,6;1,5
41800;-67;40,3;-4,4;4;38,1;0,6;1,5
41800;-68;36;-4,3;4;38,1;0,6;1,5
41800;-90;27,6;-4,4;5,1;38,1;0,6;1,5
41800;-73;33,5;-4,4;5,1;38,1;0,6;1,5
41800;-91;27,5;-8,9;1,7;38,1;0,6;1,5
41850;-96;39,7;-15,8;1,8;38,1;0,7;1,5
41850;-98;40,1;-16;3,9;38,1;0,7;1,5
41850;-98;33,5;-15,8;5,1;38,1;0,7;1,5
41850;-72;33;-3,7;1,7;38,1;0,7;1,5
41850;-92;25,1;-4,3;4;38,1;0,7;1,5
41900;-97;35,5;-17,3;1,8;38,1;0,7;1,5
41900;-96;39,7;-17,3;3,9;38,1;0,7;1,5
41900;-97;27,5;-11,3;1,7;38,1;0,7;1,5
41900;-99;25,2;-12;5,2;38,1;0,7;1,5
41900;-92;35,9;-12;5,1;38,1;0,7;1,5
41900;-91;41,8;-11,8;4,1;38,1;0,7;1,5
41900;-92;25,5;-2,8;1,8;38,1;0,7;1,5
41900;-93;25,1;-4,3;4;38,1;0,7;1,5
41900;-61;39,8;-2,9;4;38,1;0,7;1,5
41950;-97;39,7;-15,8;1,8;38,1;0,8;1,5
41950;-89;41,8;-11,8;4,1;38,1;0,8;1,5
41950;-82;28,8;-3,7;1,7;38,1;0,8;1,5
41950;-60;35,8;-2,8;1,8;38,1;0,8;1,5
41950;-62;39,8;-2,9;4;38,1;0,8;1,5
41950;-67;36;-4,3;4;38,1;0,8;1,5
41950;-99;21,3;-2,8;5,1;38,1;0,8;1,5
41950;-75;33,5;-4,4;5,1;38,1;0,8;1,5
42000;-99;28,2;-16,4;1,7;38,1;0,8;1,5
42000;-95;39,7;-15,8;1,8;38,1;0,8;1,5
42000;-99;39,7;-17,3;3,9;38,1;0,8;1,5
42000;-90;41,8;-11,8;4,1;38,1;0,8;1,5
42000;-97;27,7;-13,2;-0,4;38,1;0,8;1,5
42050;-98;32,5;-16,5;1,7;38,1;0,9;1,5
42050;-98;35,5;-17,3;1,8;38,1;0,9;1,5
42050;-98;39,7;-15,8;1,8;38,1;0,9;1,5
42050;-97;27,5;-11,3;1,7;38,1;0,9;1,5
42050;-91;32,8;-11,3;1,7;38,1;0,9;1,5
42100;-99;28,2;-16,4;1,7;38,1;0,9;1,5
42100;-96;39,7;-15,8;1,8;38,1;0,9;1,5
42100;-98;33,5;-15,8;5,1;38,1;0,9;1,5
42100;-93;32,8;-11,3;1,7;38,1;0,9;1,5
42100;-99;25,2;-12;5,2;38,1;0,9;1,5
42100;-93;40,9;-13,2;-0,4;38,1;0,9;1,5
42100;-84;28,8;-3,7;1,7;38,1;0,9;1,5
42100;-72;33;-3,7;1,7;38,1;0,9;1,5
42150;-96;27,5;-11,3;1,7;38,1;1,0;1,5
42150;-90;40,1;-11,3;1,7;38,1;1,0;1,5
42150;-93;32,7;-12;5,1;38,1;1,0;1,5
42150;-91;41,8;-11,8;4,1;38,1;1,0;1,5
42150;-93;40,9;-13,2;-0,4;38,1;1,0;1,5
42150;-83;28,8;-3,7;1,7;38,1;1,0;1,5
42150;-92;25,1;-4,3;4;38,1;1,0;1,5
42150;-80;40,1;-8,9;1,7;38,1;1,0;1,5
42150;-93;49,5;9,4;1,7;38,1;1,0;1,5
42200;-98;35,5;-17,3;1,8;38,1;1,0;1,5
42200;-97;39,7;-15,8;1,8;38,1;1,0;1,5
42200;-99;25,2;-12;5,2;38,1;1,0;1,5
42200;-92;41,8;-11,8;4,1;38,1;1,0;1,5
42200;-72;33;-3,7;1,7;38,1;1,0;1,5
42200;-94;21,4;-2,9;4;38,1;1,0;1,5
42200;-66;40;-2,8;5,1;38,1;1,0;1,5
42200;-97;25,2;-8,1;5,1;38,1;1,0;1,5
42200;-91;26,7;-5,6;-0,4;38,1;1,0;1,5
42250;-96;40,9;-13,2;-0,4;38,1;1,1;1,5
42250;-85;28,8;-3,7;1,7;38,1;1,1;1,5
42250;-62;35,8;-2,8;1,8;38,1;1,1;1,5
42250;-66;39,9;-4,3;1,8;38,1;1,1;1,5
42250;-94;21,4;-2,9;4;38,1;1,1;1,5
42300;-99;33,5;-15,8;5,1;38,1;1,1;1,5
42300;-85;28,8;-3,7;1,7;38,1;1,1;1,5
42300;-61;35,8;-2,8;1,8;38,1;1,1;1,5
42300;-65;39,9;-4,3;1,8;38,1;1,1;1,5
42300;-98;21,4;-2,9;4;38,1;1,1;1,5
42300;-90;27,6;-4,4;5,1;38,1;1,1;1,5
42300;-76;33,5;-4,4;5,1;38,1;1,1;1,5
42300;-99;21,2;-8,8;1,7;38,1;1,1;1,5
42300;-96;25,2;-8,1;5,1;38,1;1,1;1,5
42350;-97;27,5;-11,3;1,7;38,1;1,2;1,5
42350;-94;32,7;-12;5,1;38,1;1,2;1,5
42350;-92;35,9;-12;5,1;38,1;1,2;1,5
42350;-90;25,5;-2,8;1,8;38,1;1,2;1,5
42350;-61;35,8;-2,8;1,8;38,1;1,2;1,5
42350;-99;19,8;-4,3;4;38,1;1,2;1,5
42350;-98;21,2;-8,8;1,7;38,1;1,2;1,5
42400;-98;32,5;-16,5;1,7;38,1;1,2;1,5
42400;-98;39,8;-17,4;5,1;38,1;1,2;1,5
42400;-97;27,5;-11,3;1,7;38,1;1,2;1,5
42400;-94;32,8;-11,3;1,7;38,1;1,2;1,5
42400;-89;40,1;-11,3;1,7;38,1;1,2;1,5
42400;-93;40,9;-13,2;-0,4;38,1;1,2;1,5
42400;-68;36;-4,3;4;38,1;1,2;1,5
42400;-75;33,5;-4,4;5,1;38,1;1,2;1,5
42400;-98;21,2;-8,8;1,7;38,1;1,2;1,5
42450;-99;32,5;-16,5;1,7;38,2;1,3;1,5
42450;-97;39,7;-17,3;3,9;38,2;1,3;1,5
42450;-97;39,8;-17,4;5,1;38,2;1,3;1,5
42450;-96;27,5;-11,3;1,7;38,2;1,3;1,5
42450;-94;32,7;-12;5,1;38,2;1,3;1,5
42450;-97;27,7;-13,2;-0,4;38,2;1,3;1,5
42450;-97;21,2;-4,3;1,8;38,2;1,3;1,5
42450;-86;28,8;-3,7;1,7;38,2;1,3;1,5
42450;-67;39,9;-4,3;1,8;38,2;1,3;1,5
42500;-99;39,7;-15,8;1,8;38,2;1,3;1,5
42500;-99;40,1;-16;3,9;38,2;1,3;1,5
42500;-99;33,5;-15,8;5,1;38,2;1,3;1,5
42500;-98;27,5;-11,3;1,7;38,2;1,3;1,5
42500;-94;32,7;-12;5,1;38,2;1,3;1,5
42500;-93;40,9;-13,2;-0,4;38,2;1,3;1,5
42550;-98;39,7;-17,3;3,9;38,2;1,4;1,5
42550;-97;33,5;-15,8;5,1;38,2;1,4;1,5
42550;-98;27,5;-11,3;1,7;38,2;1,4;1,5
42550;-94;32,8;-11,3;1,7;38,2;1,4;1,5
42550;-90;40,1;-11,3;1,7;38,2;1,4;1,5
42550;-94;40,9;-13,2;-0,4;38,2;1,4;1,5
42600;-97;32,5;-16,5;1,7;38,2;1,4;1,5
42600;-99;39,7;-15,8;1,8;38,2;1,4;1,5
42600;-98;39,7;-17,3;3,9;38,2;1,4;1,5
42600;-98;33,5;-15,8;5,1;38,2;1,4;1,5
42600;-98;25,2;-12;5,2;38,2;1,4;1,5
42600;-94;40,9;-13,2;-0,4;38,2;1,4;1,5
42650;-97;40,1;-16;3,9;38,2;1,5;1,5
42650;-93;32,8;-11,3;1,7;38,2;1,5;1,5
42650;-83;28,8;-3,7;1,7;38,2;1,5;1,5
42650;-74;33;-3,7;1,7;38,2;1,5;1,5
42650;-98;19,8;-4,3;4;38,2;1,5;1,5
42650;-97;21,3;-2,8;5,1;38,2;1,5;1,5
42650;-77;33,5;-4,4;5,1;38,2;1,5;1,5
42700;-97;40,1;-16;3,9;38,2;1,5;1,5
42700;-98;39,7;-17,3;3,9;38,2;1,5;1,5
42700;-97;35,9;-15,9;4;38,2;1,5;1,5
42700;-99;25,2;-12;5,2;38,2;1,5;1,5
42700;-95;32,7;-12;5,1;38,2;1,5;1,5
42700;-94;41,8;-11,8;4,1;38,2;1,5;1,5
42700;-99;27,7;-13,2;-0,4;38,2;1,5;1,5
42750;-98;32,5;-16,5;1,7;38,2;1,6;1,5
42750;-92;32,8;-11,3;1,7;38,2;1,6;1,5
42750;-90;40,1;-11,3;1,7;38,2;1,6;1,5
42750;-94;32,7;-12;5,1;38,2;1,6;1,5
42750;-92;35,9;-12;5,1;38,2;1,6;1,5
42750;-95;40,9;-13,2;-0,4;38,2;1,6;1,5
42750;-83;28,8;-3,7;1,7;38,2;1,6;1,5
42750;-72;33;-3,7;1,7;38,2;1,6;1,5
42750;-99;21,3;-2,8;5,1;38,2;1,6;1,5
42800;-98;39,7;-17,3;3,9;38,2;1,6;1,5
42800;-94;32,7;-12;5,1;38,2;1,6;1,5
42800;-94;40,9;-13,2;-0,4;38,2;1,6;1,5
42800;-74;33;-3,7;1,7;38,2;1,6;1,5
42800;-66;40;-2,8;5,1;38,2;1,6;1,5
42800;-87;32,8;-8,2;5,1;38,2;1,6;1,5
42850;-99;35,9;-15,9;4;38,2;1,7;1,5
42850;-99;33,5;-15,8;5,1;38,2;1,7;1,5
42850;-91;35,9;-12;5,1;38,2;1,7;1,5
42850;-99;27,7;-13,2;-0,4;38,2;1,7;1,5
42850;-99;19,8;-4,3;4;38,2;1,7;1,5
42850;-98;21,4;-2,9;4;38,2;1,7;1,5
42850;-76;40,9;-5,6;-0,4;38,2;1,7;1,5
42850;-85;34,6;12;1,7;38,2;1,7;1,5
42850;-93;49,5;9,4;1,7;38,2;1,7;1,5
42900;-99;32,5;-16,5;1,7;38,2;1,7;1,5
42900;-94;32,7;-12;5,1;38,2;1,7;1,5
42900;-99;19,8;-4,3;4;38,2;1,7;1,5
42900;-94;25,1;-4,3;4;38,2;1,7;1,5
42900;-69;40,3;-4,4;4;38,2;1,7;1,5
42950;-98;35,9;-15,9;4;38,2;1,8;1,5
42950;-98;27,5;-11,3;1,7;38,2;1,8;1,5
42950;-93;32,8;-11,3;1,7;38,2;1,8;1,5
42950;-98;27,7;-13,2;-0,4;38,2;1,8;1,5
42950;-98;21,2;-4,3;1,8;38,2;1,8;1,5
43000;-98;32,5;-16,5;1,7;38,2;1,8;1,5
43000;-98;39,7;-15,8;1,8;38,2;1,8;1,5
43000;-92;32,8;-11,3;1,7;38,2;1,8;1,5
43000;-92;40,1;-11,3;1,7;38,2;1,8;1,5
43000;-91;25,5;-2,8;1,8;38,2;1,8;1,5
43000;-71;40,3;-4,4;4;38,2;1,8;1,5
43000;-68;40;-2,8;5,1;38,2;1,8;1,5
43000;-88;50;-3,8;1,7;38,2;1,8;1,5
43050;-98;39,7;-17,3;3,9;38,2;1,9;1,5
43050;-96;35,9;-15,9;4;38,2;1,9;1,5
43050;-93;41,8;-11,8;4,1;38,2;1,9;1,5
43050;-67;39,9;-4,3;1,8;38,2;1,9;1,5
43050;-65;39,8;-2,9;4;38,2;1,9;1,5
43050;-72;36;-4,3;4;38,2;1,9;1,5
43050;-97;21,3;-2,8;5,1;38,2;1,9;1,5
43100;-92;40,1;-11,3;1,7;38,2;1,9;1,5
43100;-74;33;-3,7;1,7;38,2;1,9;1,5
43100;-71;40,3;-4,4;4;38,2;1,9;1,5
43100;-78;33,5;-4,4;5,1;38,2;1,9;1,5
43100;-96;27,5;-8,9;1,7;38,2;1,9;1,5
43100;-85;40,1;-8,9;1,7;38,2;1,9;1,5
43100;-98;25,2;-8,1;5,1;38,2;1,9;1,5
43100;-88;32,8;-8,2;5,1;38,2;1,9;1,5
43150;-98;39,8;-17,4;5,1;38,2;2,0;1,5
43150;-91;40,1;-11,3;1,7;38,2;2,0;1,5
43150;-94;25,1;-4,3;4;38,2;2,0;1,5
43150;-73;36;-4,3;4;38,2;2,0;1,5
43150;-79;33,5;-4,4;5,1;38,2;2,0;1,5
43150;-94;27,5;-8,9;1,7;38,2;2,0;1,5
43150;-86;40,1;-8,9;1,7;38,2;2,0;1,5
43150;-98;25,2;-8,1;5,1;38,2;2,0;1,5
43150;-91;26,7;-5,6;-0,4;38,2;2,0;1,5
43200;-98;35,5;-17,3;1,8;38,2;2,0;1,5
43200;-98;40,1;-16;3,9;38,2;2,0;1,5
43200;-94;32,8;-11,3;1,7;38,2;2,0;1,5
43200;-92;40,1;-11,3;1,7;38,2;2,0;1,5
43200;-91;25,5;-2,8;1,8;38,2;2,0;1,5
43200;-94;25,1;-4,3;4;38,2;2,0;1,5
43200;-66;40;-2,8;5,1;38,2;2,0;1,5
43200;-90;32,8;-8,9;1,7;38,2;2,0;1,5
43250;-99;39,8;-17,4;5,1;38,2;2,1;1,5
43250;-90;40,1;-11,3;1,7;38,2;2,1;1,5
43250;-93;35,9;-12;5,1;38,2;2,1;1,5
43250;-93;41,8;-11,8;4,1;38,2;2,1;1,5
